type,lat,long
rv,16.7798,45.0179
rv,35.7590,40.7677
rv,16.2306,44.5848
rv,16.8892,42.5511
rv,31.4796,74.3819
rv,16.3210,42.8130
rv,34.7403,36.6682
rv,13.4625,44.0631
rv,16.4167,42.8258
rv,17.3138,45.6726
rv,14.1491,45.4692
rv,35.3121,37.0880
rv,17.3306,44.4972
rv,36.1853,37.5803
rv,16.5258,43.1444
rv,31.5166,65.1717
rv,2.1500,45.1160
rv,17.4933,44.1277
rv,13.5553,43.9628
rv,16.5258,43.1444
rv,36.3350,43.1189
rv,17.3481,44.1279
rv,15.5504,44.6351
rv,31.5211,64.1176
rv,15.5986,45.0401
rv,35.9519,40.8205
rv,32.6334,36.1616
rv,17.3138,45.6726
rv,14.8007,45.7189
rv,34.3841,70.2437
rv,11.8464,13.1603
rv,15.5504,44.6351
rv,35.7298,36.1701
rv,17.4933,44.1277
rv,35.7187,36.2331
rv,32.1764,66.5127
rv,17.3138,45.6726
rv,16.7798,45.0179
rv,17.5047,43.4824
rv,17.1559,44.5442
rv,15.6445,44.4734
rv,12.9856,7.0485
rv,34.7300,36.7197
rv,33.1242,35.8264
rv,34.6158,43.6786
rv,33.6150,36.1818
rv,35.1335,37.2812
rv,16.5580,43.1981
rv,36.3629,37.6843
rv,13.8994,44.4677
rv,17.5760,43.3246
rv,36.4723,37.7229
rv,31.5938,64.3716
rv,16.3406,44.5845
rv,15.6445,44.4734
rv,15.5504,44.6351
rv,15.4264,45.0795
rv,13.6000,44.0333
rv,2.0414,45.3337
rv,33.5237,36.3318
rv,17.3280,44.1202
rv,31.7333,65.1333
rv,36.3479,37.5294
rv,34.7300,36.7197
rv,31.8033,66.3242
rv,13.5755,44.0380
rv,13.4719,43.7445
rv,13.3195,43.2448
rv,13.4868,13.3296
rv,1.7131,44.7639
rv,33.5643,36.3712
rv,16.7798,45.0179
rv,16.7818,43.2157
rv,31.6547,65.6494
rv,16.3771,45.0580
rv,16.7117,44.8477
rv,36.3350,43.1189
rv,16.4368,45.1727
rv,16.5258,43.1444
rv,16.3667,43.4500
rv,13.5558,44.0592
rv,33.4206,43.3078
rv,31.1316,33.7984
rv,13.1345,43.7864
rv,15.4887,44.6657
rv,17.4953,43.7585
rv,16.4097,43.0588
rv,13.5667,44.0333
rv,34.1258,70.7133
rv,31.6133,65.7101
rv,13.3647,44.4905
rv,13.1345,43.7864
rv,36.3697,37.5149
rv,17.3971,43.4774
rv,4.7360,45.2043
rv,13.4625,44.0631
rv,34.0593,37.2114
rv,34.4322,40.9923
rv,36.3350,43.1189
rv,17.4361,44.1611
rv,11.2500,13.4167
rv,35.2641,36.7106
rv,31.6547,65.6494
rv,33.6150,36.1818
rv,32.7362,36.0673
rv,17.5667,43.4000
rv,34.8427,36.7267
rv,36.3479,37.5294
rv,36.3479,37.5294
rv,34.9775,37.4248
rv,35.2035,40.3627
rv,35.9696,38.0284
rv,35.2507,40.3239
rv,17.0160,44.8407
rv,33.6901,36.0963
rv,32.1273,65.9255
rv,36.0139,36.6727
rv,31.5166,65.1717
rv,35.4437,36.6504
rv,16.3770,45.0580
rv,35.1043,37.4953
rv,34.7300,36.7197
rv,34.8951,36.4953
rv,16.3260,43.0890
rv,35.1337,36.7613
rv,35.1337,36.7613
rv,17.6723,43.5236
rv,35.9820,36.7036
rv,16.5294,42.9676
rv,32.6241,36.1049
rv,17.4712,44.6451
rv,32.6241,36.1049
rv,16.6697,45.3242
rv,32.7544,36.1311
rv,16.3406,44.5845
rv,36.3834,37.5661
rv,16.7117,44.8477
rv,36.2922,37.0443
rv,31.7333,65.1333
rv,35.2910,37.2848
rv,35.3533,36.5582
rv,35.4681,44.3922
rv,36.4723,37.7229
rv,16.9740,45.0140
rv,36.3697,37.5149
rv,36.2060,37.1524
rv,13.3682,13.1602
rv,35.7338,37.0972
rv,36.3367,37.5230
rv,33.4610,44.1560
rv,36.3350,43.1189
rv,36.3350,43.1189
rv,17.3138,45.6726
rv,13.2952,43.2672
rv,17.4361,44.1611
rv,35.3319,40.1461
rv,36.2060,37.1524
rv,35.4437,36.6504
rv,17.0340,43.2160
rv,17.6723,43.5236
rv,32.6268,65.8733
rv,31.7333,65.1333
rv,35.2480,63.0044
rv,35.0113,37.0510
rv,36.1073,64.8404
rv,17.4933,44.1277
rv,34.1300,42.3896
rv,13.3289,44.2171
rv,36.3323,43.1384
rv,17.5667,43.4000
rv,36.3455,43.1278
rv,17.0340,43.2160
rv,17.5667,43.4000
rv,36.3834,37.5661
rv,17.0340,43.2160
rv,35.2637,37.3735
rv,17.3140,45.6730
rv,36.3081,43.1481
rv,17.4712,44.6451
rv,35.3475,40.1197
rv,12.9384,43.6507
rv,36.5258,37.9510
rv,17.4712,44.6451
rv,13.4719,43.7445
rv,33.3473,44.4116
rv,34.3669,41.1389
rv,16.1169,44.6894
rv,34.4546,40.9116
rv,34.4546,40.9116
rv,16.2310,44.5850
rv,34.0686,36.5419
rv,35.7552,39.6075
rv,16.7180,44.2400
rv,33.8068,36.7398
rv,16.7117,44.8477
rv,16.4368,45.1727
rv,35.1957,36.6684
rv,13.5755,44.0380
rv,16.7800,45.0180
rv,31.6547,65.6494
rv,31.9850,65.4728
rv,36.0534,40.7268
rv,17.4712,44.6451
rv,13.4868,12.8497
rv,16.7181,44.2401
rv,16.7798,45.0179
rv,31.8033,66.3242
rv,31.5666,67.0500
rv,16.8892,42.5511
rv,32.1273,65.9255
rv,14.6800,-6.0160
rv,17.0340,43.2160
rv,16.5258,43.1444
rv,17.4361,44.1611
rv,34.5656,38.2877
rv,31.5211,64.1176
rv,34.5464,37.6969
rv,35.3434,40.1433
rv,35.3238,40.1524
rv,17.2705,43.2181
rv,35.3372,40.1358
rv,16.3406,44.5845
rv,35.3805,40.0869
rv,15.5837,44.6840
rv,36.3960,43.1506
rv,16.2306,44.5848
rv,16.9944,44.8895
rv,16.4368,45.1727
rv,36.3282,43.1011
rv,17.6062,44.0352
rv,32.0849,66.0004
rv,36.3350,43.1189
rv,35.2762,43.5922
rv,35.8308,38.5364
rv,13.4792,43.8833
rv,35.3300,40.1458
rv,31.8209,64.5700
rv,33.3107,69.8002
rv,13.8755,44.4713
rv,16.3406,44.5845
rv,36.4337,37.5663
rv,17.3663,43.4204
rv,34.4265,70.4515
rv,35.8140,36.6102
rv,36.3350,43.1189
rv,35.9696,38.0284
rv,36.0426,41.7163
rv,35.2466,36.5745
rv,14.5712,45.2700
rv,33.5172,36.2767
rv,36.0808,38.4981
rv,16.3771,45.0580
rv,35.2466,36.5745
rv,14.5712,45.2700
rv,33.1757,68.7304
rv,13.6639,43.6873
rv,35.9098,37.3722
rv,36.3282,43.1011
rv,15.4693,45.3262
rv,15.7557,44.5705
rv,36.3960,43.1506
rv,13.3289,44.2171
rv,16.7117,44.8477
rv,33.3248,44.4213
rv,33.4582,69.9950
rv,33.8625,45.2874
rv,13.0567,44.8819
rv,36.3697,37.5149
rv,16.2306,44.5848
rv,15.4610,45.3253
rv,17.6723,43.5236
rv,13.5280,43.9495
rv,34.6158,43.6786
rv,36.4836,39.3915
rv,13.6639,43.6873
rv,14.5712,45.2700
rv,14.0725,43.1589
rv,34.8731,71.1470
rv,33.3248,44.4213
rv,35.3319,40.1461
rv,16.5258,43.1444
rv,1.6298,44.5196
rv,15.4693,45.3262
rv,17.3663,43.4204
rv,16.5294,42.9676
rv,31.8033,66.3242
rv,35.9579,64.7459
rv,34.1032,70.4607
rv,30.1999,67.0097
rv,13.6352,43.6493
rv,13.0947,13.8234
rv,36.0534,40.7268
rv,14.7978,42.9545
rv,34.6384,40.8692
rv,34.9184,40.5816
rv,35.3630,37.3949
rv,36.7598,66.7227
rv,34.7300,36.7197
rv,34.8037,36.6389
rv,16.1827,44.6261
rv,35.8403,65.2309
rv,15.6931,44.2053
rv,35.2856,40.1770
rv,12.8646,44.9975
rv,34.6177,40.4523
rv,36.9599,44.6039
rv,14.8104,42.9637
rv,34.6906,40.7983
rv,35.3645,35.9305
rv,33.4378,69.0277
rv,37.5632,43.1658
rv,32.3008,65.0964
rv,34.0639,70.7634
rv,34.1258,70.7133
rv,32.6357,62.4654
rv,34.9490,70.7822
rv,33.6906,69.3688
rv,33.4378,69.0277
rv,33.6906,69.3688
rv,34.3375,63.7397
rv,35.3379,40.1268
rv,34.1258,70.7133
rv,31.3918,64.3190
rv,32.0849,66.0004
rv,2.9704,45.5347
rv,34.2435,70.7285
rv,34.1032,70.4607
rv,33.0517,66.7421
rv,35.0583,37.4890
rv,34.9490,70.7822
rv,33.3246,68.4407
rv,37.0704,69.2984
rv,13.4868,13.3296
rv,33.3246,68.4407
rv,34.1875,70.8233
rv,34.5167,69.1833
rv,34.1258,70.7133
rv,34.6714,70.2094
rv,32.0849,66.0004
rv,34.1258,70.7133
rv,1.8000,44.7000
rv,34.0923,70.4690
rv,34.4546,40.9116
rv,35.9410,39.0180
rv,1.7131,44.7639
rv,31.5938,64.3716
rv,35.0198,40.4515
rv,34.4689,41.9165
rv,34.8731,71.1470
rv,35.9468,39.0235
rv,36.3809,42.4674
rv,0.4060,41.0120
rv,35.2480,63.0044
rv,36.0600,64.9700
rv,31.0189,33.0098
rv,31.2089,16.5887
rv,33.4170,36.5090
rv,17.3971,43.4774
rv,35.4429,40.0862
rv,34.0686,36.5419
rv,36.3513,43.0928
rv,35.3214,37.4886
rv,32.6241,36.1049
rv,17.0317,44.1091
rv,36.0426,41.7163
rv,36.8494,40.0747
rv,33.8030,69.8167
rv,35.9763,37.8760
rv,32.1058,66.9083
rv,34.9109,71.1274
rv,34.8731,71.1470
rv,10.8047,6.2963
rv,34.2707,41.8123
rv,32.6268,65.8733
rv,32.6268,65.8733
rv,37.5139,42.4543
rv,31.3918,64.3190
rv,35.9760,39.2900
rv,33.6691,39.9684
rv,12.2672,6.9413
rv,17.0317,44.1091
rv,32.3278,67.8886
rv,32.3278,67.8886
rv,36.3513,43.0928
rv,33.5508,68.4225
rv,36.3455,43.1278
rv,36.9599,44.6039
rv,31.7333,65.1333
rv,35.9290,36.6353
rv,34.2409,70.1827
rv,36.3513,43.0928
rv,17.0176,44.0967
rv,35.3319,40.1461
rv,35.3300,40.1458
rv,36.3350,43.1189
rv,31.5939,64.3383
rv,36.3323,43.1384
rv,36.3455,43.1278
rv,35.9290,36.6353
rv,33.1980,68.1080
rv,36.3513,43.0928
rv,31.1167,64.2000
rv,34.6714,70.2094
rv,34.0923,70.4690
rv,16.9402,43.7639
rv,16.8892,42.5511
rv,34.0923,70.4690
rv,36.3041,66.8573
rv,36.3041,66.8573
rv,35.9696,38.0284
rv,34.7403,36.6682
rv,32.8385,67.0737
rv,36.3834,37.5661
rv,35.6748,44.0707
rv,34.0923,70.4690
rv,35.5839,63.3290
rv,33.5508,68.4225
rv,36.3960,43.1506
rv,13.3195,43.2448
rv,35.9113,65.0271
rv,33.4206,43.3078
rv,36.3697,37.5149
rv,35.9202,64.7809
rv,33.5508,68.4225
rv,32.1273,65.9255
rv,32.1764,66.5127
rv,36.3960,43.1506
rv,36.3350,43.1189
rv,35.9290,36.6353
rv,15.5029,44.8984
rv,16.8892,42.5511
rv,13.5829,44.3477
rv,15.0320,45.8283
rv,14.8980,45.7582
rv,13.4407,43.7034
rv,9.7450,45.6340
rv,37.1391,43.2560
rv,16.3210,42.8130
rv,12.3192,6.9931
rv,31.0500,17.2833
rv,32.6268,65.8733
rv,32.8265,67.9733
rv,16.9603,43.7935
rv,34.7210,40.7550
rv,34.9168,70.0952
rv,17.4046,44.0200
rv,32.6268,65.8733
rv,14.2583,43.6417
rv,34.0566,70.8261
rv,17.4046,44.0200
rv,13.4612,43.5043
rv,34.4265,70.4515
rv,36.0600,64.9700
rv,34.2707,41.8123
rv,34.9566,40.5366
rv,35.1863,40.3846
rv,31.9696,67.3800
rv,32.6268,65.8733
rv,36.8620,66.1665
rv,35.3319,40.1461
rv,15.4887,44.6657
rv,35.2984,40.2894
rv,35.4534,40.0349
rv,37.0921,43.4877
rv,34.2187,68.3054
rv,35.3319,40.1461
rv,35.1392,44.4491
rv,16.4167,42.8258
rv,34.4265,70.4515
rv,15.0320,45.8283
rv,35.9613,38.9987
rv,36.0338,41.0992
rv,31.3918,64.3190
rv,17.5667,43.4000
rv,16.3667,43.4500
rv,34.8832,38.8700
rv,35.3319,40.1461
rv,34.3669,41.1389
rv,32.6268,65.8733
rv,37.0921,43.4877
rv,17.3971,43.4774
rv,31.9850,65.4728
rv,17.3971,43.4774
rv,17.4933,44.1277
rv,11.8464,13.1603
rv,16.5773,42.9476
rv,31.5556,64.8769
rv,36.7290,68.8570
rv,33.4344,43.2653
rv,16.3210,42.8130
rv,34.3669,41.1389
rv,34.9588,71.0908
rv,34.4689,41.9165
rv,-1.6375,41.5877
rv,17.5667,43.4000
rv,35.5967,36.3877
rv,31.5938,64.3716
rv,2.0414,45.3337
rv,31.5939,64.3383
rv,16.3210,42.8130
rv,17.3138,45.6726
rv,32.8047,35.8566
rv,17.0317,44.1091
rv,32.5215,67.4132
rv,13.3195,43.2448
rv,16.1641,44.7769
rv,12.9431,43.4103
rv,16.8587,43.1656
rv,36.3513,43.0928
rv,34.1300,42.3896
rv,36.3513,43.0928
rv,36.2586,41.9438
rv,32.8047,35.8566
rv,30.2309,66.1373
rv,30.1711,66.1745
rv,32.6241,36.1049
rv,32.5901,65.7750
rv,32.8047,35.8566
rv,11.1621,14.0115
rv,36.3809,42.4674
rv,36.3809,42.4674
rv,33.0373,40.2826
rv,32.6268,65.8733
rv,30.5330,47.7975
rv,32.9280,65.4813
rv,36.3513,43.0928
rv,34.3669,41.1389
rv,17.4361,44.1611
rv,33.3246,68.4407
rv,36.0426,41.7163
rv,33.1003,68.3116
rv,35.9314,38.0939
rv,17.4933,44.1277
rv,35.6875,64.2932
rv,35.1772,39.8457
rv,35.3271,43.7694
rv,34.9577,39.4729
rv,13.2683,43.5099
rv,36.3455,43.1278
rv,35.9631,39.0292
rv,36.0486,36.4523
rv,36.3513,43.0928
rv,32.0728,64.8359
rv,36.0426,41.7163
rv,36.0600,64.9700
rv,36.3513,43.0928
rv,36.3455,43.1278
rv,16.4167,42.8258
rv,2.0414,45.3337
rv,13.3195,43.2448
rv,32.4457,64.7449
rv,36.0426,41.7163
rv,35.8403,65.2309
rv,34.4265,70.4515
rv,35.9202,64.7809
rv,36.3350,43.1189
rv,16.2282,43.2490
rv,36.2593,41.9429
rv,33.9869,69.6541
rv,36.3350,43.1189
rv,31.6547,65.6494
rv,33.3167,68.4500
rv,33.1980,68.1080
rv,36.3513,43.0928
rv,35.6292,63.2985
rv,36.3513,43.0928
rv,34.3669,41.1389
rv,36.3550,43.1550
rv,36.3513,43.0928
rv,31.0058,66.4000
rv,33.6366,42.8277
rv,36.2955,41.8932
rv,16.7825,43.2297
rv,36.3350,43.1189
rv,31.1167,64.2000
rv,36.8620,66.1665
rv,34.3956,68.8662
rv,31.1167,64.2000
rv,35.0198,40.4515
rv,17.2831,44.1487
rv,36.3455,43.1278
rv,33.5223,68.6264
rv,15.7934,44.5687
rv,16.8892,42.5511
rv,36.3350,43.1189
rv,33.5223,68.6264
rv,2.8667,41.7167
rv,12.9431,43.4103
rv,35.5839,63.3290
rv,36.3809,42.4674
rv,36.3350,43.1189
rv,32.0849,66.0004
rv,34.0689,70.7645
rv,32.9613,69.5688
rv,36.6782,66.8033
rv,32.9264,69.2565
rv,32.9411,69.1800
rv,36.2957,42.3060
rv,36.4326,64.9207
rv,35.2480,63.0044
rv,34.1032,70.4607
rv,34.2720,70.5679
rv,34.1258,70.7133
rv,34.1404,70.0098
rv,34.1258,70.7133
rv,35.6748,44.0707
rv,32.6268,65.8733
rv,34.8747,36.5238
rv,31.0189,33.0098
rv,36.3350,43.1189
rv,-0.3603,42.5463
rv,13.5795,44.0209
rv,37.4185,66.0436
rv,10.8864,13.6300
rv,11.6860,6.8239
rv,36.3550,43.1550
rv,32.3823,66.3382
rv,17.4712,44.6451
rv,36.3960,43.1506
rv,33.5508,68.4225
rv,12.3278,6.2870
rv,34.2720,70.5679
rv,13.3195,43.2448
rv,13.9833,44.5833
rv,15.2191,43.7955
rv,33.3473,44.4116
rv,15.0172,45.7336
rv,-0.3603,42.5463
rv,16.2431,43.5386
rv,35.9428,39.0519
rv,36.3350,43.1189
rv,34.1258,70.7133
rv,35.2984,40.2894
rv,12.7833,7.0000
rv,13.9852,45.5727
rv,33.4206,43.3078
rv,36.2553,64.8138
rv,31.5938,64.3716
rv,35.8403,65.2309
rv,37.1890,68.9364
rv,33.1980,68.1080
rv,34.4546,40.9116
rv,33.1980,68.1080
rv,31.9850,65.4728
rv,34.9760,40.4919
rv,35.3379,40.1268
rv,34.3669,41.1389
rv,34.2553,70.8657
rv,32.6268,65.8733
rv,34.4316,41.0039
rv,32.5215,67.4132
rv,36.6782,66.8033
rv,13.3195,43.2448
rv,35.9477,39.0170
rv,34.5656,38.2877
rv,35.5839,63.3290
rv,34.3669,41.1389
rv,16.2415,43.4531
rv,34.2707,41.8123
rv,16.7602,43.2406
rv,4.7147,45.2150
rv,35.9446,68.7151
rv,16.3210,42.8130
rv,36.3455,43.1278
rv,35.9477,39.0170
rv,32.2174,67.5673
rv,14.0015,44.6649
rv,36.3513,43.0928
rv,32.7362,36.0673
rv,36.3513,43.0928
rv,36.0426,41.7163
rv,36.4167,42.9649
rv,35.0890,38.9160
rv,36.0426,41.7163
rv,34.2409,70.1827
rv,13.8667,44.6000
rv,35.0198,40.4515
rv,4.7360,45.2043
rv,36.3513,43.0928
rv,36.1794,36.9533
rv,32.7761,35.8814
rv,30.1833,66.1000
rv,36.3455,43.1278
rv,28.2211,61.2158
rv,35.2480,63.0044
rv,36.3513,43.0928
rv,32.2369,66.0164
rv,38.4922,42.2827
rv,34.4689,41.9165
rv,15.4493,45.0189
rv,34.4689,41.9165
rv,36.3323,43.1384
rv,35.8143,36.3206
rv,35.7121,65.2258
rv,11.6608,13.3957
rv,36.3455,43.1278
rv,32.9411,69.1800
rv,36.5077,42.8415
rv,32.9299,66.6891
rv,36.3960,43.1506
rv,36.4132,42.9890
rv,33.6906,69.3688
rv,36.3350,43.1189
rv,35.3319,40.1461
rv,33.1003,68.3116
rv,36.3960,43.1506
rv,31.6547,65.6494
rv,36.3809,42.4674
rv,36.7896,68.8472
rv,33.3377,66.2843
rv,34.2435,70.7285
rv,34.1258,70.7133
rv,3.0000,44.3167
rv,14.1836,43.2264
rv,32.4269,65.6371
rv,33.6403,69.8167
rv,13.9947,44.6706
rv,33.4378,69.0277
rv,34.0519,70.5857
rv,34.0086,69.1997
rv,34.9490,70.7822
rv,32.2174,67.5673
rv,29.7300,65.6914
rv,11.8731,13.2505
rv,35.5839,63.3290
rv,34.5195,65.2509
rv,34.4200,41.2009
rv,0.4833,42.7666
rv,16.5294,42.9676
rv,34.7300,36.7197
rv,34.9760,40.4919
rv,34.6714,70.2094
rv,31.3918,64.3190
rv,32.2414,62.9494
rv,34.4322,40.9923
rv,32.1058,66.9083
rv,12.0240,13.9165
rv,35.0198,40.4515
rv,35.7794,39.3722
rv,35.9428,39.0519
rv,35.9428,39.0519
rv,16.9167,43.1833
rv,34.0923,70.4690
rv,34.5656,38.2877
rv,32.6241,36.1049
rv,36.6830,69.1128
rv,36.3350,43.1189
rv,35.3475,40.1197
rv,35.3319,40.1461
rv,35.3475,40.1197
rv,36.3974,43.1448
rv,35.9955,38.9731
rv,31.1167,64.2000
rv,33.7996,70.3585
rv,36.0486,36.4523
rv,33.7917,69.9094
rv,34.2409,70.1827
rv,36.3164,43.5503
rv,36.3513,43.0928
rv,36.3513,43.0928
rv,36.3323,43.1384
rv,36.3697,37.5149
rv,0.2794,41.2697
rv,34.0923,70.4690
rv,34.1032,70.4607
rv,34.2720,70.5679
rv,37.0966,41.8146
rv,36.3513,43.0928
rv,36.3513,43.0928
rv,36.3960,43.1506
rv,35.2984,40.2894
rv,36.3350,43.1189
rv,36.2955,41.8932
rv,36.3282,43.1011
rv,35.3645,35.9305
rv,-0.2201,42.1959
rv,34.8720,40.6390
rv,35.2500,42.1833
rv,34.2730,45.1662
rv,35.4627,40.6659
rv,34.5167,69.1833
rv,35.3319,40.1461
rv,11.4710,49.8726
rv,16.3210,42.8130
rv,32.7670,22.6367
rv,31.5666,67.0500
rv,11.0248,48.9812
rv,35.7590,40.7677
rv,34.3000,44.9333
rv,35.3319,40.1461
rv,31.5939,64.3383
rv,33.5134,36.3500
rv,35.9428,39.0519
rv,32.5513,36.1869
rv,35.6050,39.8191
rv,34.2031,36.4594
rv,33.4206,43.3078
rv,34.3669,41.1389
rv,13.3657,43.5898
rv,35.4206,40.0526
rv,13.2683,43.5099
rv,37.9136,40.2172
rv,36.0426,41.7163
rv,31.9850,65.4728
rv,35.4681,44.3922
rv,2.0276,45.3300
rv,35.3201,40.1614
rv,31.0988,34.1358
rv,36.3513,43.0928
rv,36.0486,36.4523
rv,36.3513,43.0928
rv,36.3455,43.1278
rv,34.1258,70.7133
rv,35.6147,42.7424
rv,36.3513,43.0928
rv,36.3513,43.0928
rv,36.3513,43.0928
rv,34.1032,70.4607
rv,37.3841,69.4529
rv,36.3323,43.1384
rv,33.5643,36.3712
rv,36.3282,43.1011
rv,34.7045,70.2396
rv,34.1258,70.7133
rv,15.6445,44.4734
rv,34.1258,70.7133
rv,36.3697,37.5149
rv,36.3960,43.1506
rv,36.3513,43.0928
rv,36.4732,43.1797
rv,32.4457,64.7449
rv,13.5968,43.8945
rv,36.3960,43.1506
rv,13.4553,43.9470
rv,35.5298,39.9863
rv,36.3697,37.5149
rv,34.6248,44.4107
rv,36.3072,43.1999
rv,31.0188,20.8656
rv,36.3072,43.1999
rv,33.3029,62.1474
rv,36.0426,41.7163
rv,33.3246,68.4407
rv,34.2409,70.1827
rv,37.1431,68.9501
rv,3.7807,41.8943
rv,34.8731,71.1470
rv,34.9490,70.7822
rv,34.9844,70.9051
rv,34.9109,71.1274
rv,33.4378,69.0277
rv,35.4973,43.2365
rv,30.5802,66.9961
rv,34.8832,38.8700
rv,35.1337,36.7613
rv,33.0017,36.7098
rv,35.9696,38.0284
rv,36.3974,43.1448
rv,35.3319,40.1461
rv,36.3513,43.0928
rv,36.3455,43.1278
rv,36.0426,41.7163
rv,2.0581,45.3003
rv,34.1258,70.7133
rv,35.9428,39.0519
rv,36.3455,43.1278
rv,31.6323,64.2645
rv,35.9290,36.6353
rv,35.9290,36.6353
rv,34.1258,70.7133
rv,32.4269,65.6371
rv,36.3513,43.0928
rv,34.2720,70.5679
rv,34.3669,41.1389
rv,34.9292,43.4888
rv,34.7210,40.7550
rv,36.3960,43.1506
rv,36.0129,38.5451
rv,30.5580,63.7810
rv,36.9599,44.6039
rv,34.4689,41.9165
rv,11.8731,13.2505
rv,37.2481,43.6136
rv,36.8199,68.6827
rv,33.0517,66.7421
rv,35.6875,64.2932
rv,31.6133,65.7101
rv,32.0728,64.8359
rv,31.2089,16.5887
rv,36.0436,41.1644
rv,34.8832,38.8700
rv,36.0267,70.9415
rv,31.8209,64.5700
rv,15.4493,45.0189
rv,11.8464,13.1603
rv,11.8464,13.1603
rv,33.7466,44.6437
rv,36.3513,43.0928
rv,36.3513,43.0928
rv,36.3513,43.0928
rv,35.4437,36.6504
rv,36.3513,43.0928
rv,36.3455,43.1278
rv,35.3300,40.1458
rv,35.9054,38.0538
rv,35.9696,38.0284
rv,36.2027,37.0727
rv,34.1258,70.7133
rv,36.3350,43.1189
rv,36.3960,43.1506
rv,36.3550,43.1550
rv,36.3834,37.5661
rv,13.9317,43.4831
rv,35.6662,36.7263
rv,11.8731,13.2505
rv,34.8731,71.1470
rv,35.9627,39.0072
rv,35.6950,43.2876
rv,32.6268,65.8733
rv,14.8923,45.7296
rv,35.3340,40.1477
rv,11.7921,13.1272
rv,35.9580,38.9963
rv,35.9534,38.6997
rv,35.8308,38.5364
rv,37.1745,42.1403
rv,32.1058,66.9083
rv,36.3350,43.1189
rv,31.9149,67.6401
rv,31.1316,33.7984
rv,35.3271,43.7694
rv,36.3513,43.0928
rv,32.0728,64.8359
rv,34.2720,70.5679
rv,36.3479,37.5294
rv,36.3072,43.1999
rv,36.3960,43.1506
rv,35.4681,44.3922
rv,33.5706,36.4046
rv,37.1812,44.4055
rv,32.0874,68.3772
rv,35.9428,39.0519
rv,11.6558,13.4213
rv,31.1167,64.2000
rv,31.8209,64.5700
rv,35.9290,36.6353
rv,37.1890,68.9364
rv,33.3395,69.9204
rv,33.1122,36.0073
rv,35.9290,36.6353
rv,36.3513,43.0928
rv,31.1316,33.7984
rv,35.7912,36.5670
rv,1.6584,44.5800
rv,36.3513,43.0928
rv,36.1201,68.6819
rv,36.3455,43.1278
rv,35.2507,40.3239
rv,35.2035,40.3627
rv,35.3319,40.1461
rv,34.2720,70.5679
rv,36.3282,43.1011
rv,36.3350,43.1189
rv,36.3350,43.1189
rv,14.1325,43.3885
rv,15.6445,44.4734
rv,35.7552,39.6075
rv,34.3956,68.8662
rv,34.4546,40.9116
rv,35.3319,40.1461
rv,35.0920,40.4543
rv,35.0528,43.5601
rv,36.9050,66.1834
rv,35.9909,39.0252
rv,15.4306,45.0142
rv,35.1115,37.5612
rv,33.5134,36.3500
rv,33.5134,36.3500
rv,11.2500,13.4167
rv,16.3210,42.8130
rv,16.4097,43.0588
rv,34.4546,40.9116
rv,33.7466,44.6437
rv,34.4689,41.9165
rv,17.4933,44.1277
rv,32.5215,67.4132
rv,36.3455,43.1278
rv,34.3669,41.1389
rv,34.3669,41.1389
rv,34.2707,41.8123
rv,34.2707,41.8123
rv,35.8308,38.5364
rv,33.4344,43.2653
rv,34.3669,41.1389
rv,34.3669,41.1389
rv,36.5054,40.7429
rv,36.3513,43.0928
rv,36.4167,42.9649
rv,36.7290,68.8570
rv,35.7912,36.5670
rv,36.3809,42.4674
rv,36.3455,43.1278
rv,36.3513,43.0928
rv,11.8731,13.2505
rv,34.1300,42.3896
rv,32.1615,65.3812
rv,36.3350,43.1189
rv,34.0923,70.4690
rv,30.5580,63.7810
rv,35.3271,43.7694
rv,32.6268,65.8733
rv,36.3513,43.0928
rv,31.6547,65.6494
rv,34.1258,70.7133
rv,36.3350,43.1189
rv,36.3809,42.4674
rv,36.3350,43.1189
rv,34.7289,40.7847
rv,36.6850,41.6930
rv,35.9486,38.9940
rv,31.8209,64.5700
rv,36.2553,64.8138
rv,36.3282,43.1011
rv,36.1315,38.9659
rv,34.4689,41.9165
rv,34.4689,41.9165
rv,31.8209,64.5700
vc,4.6517,47.8584
vc,12.0769,15.0306
vc,36.3350,43.1190
vc,6.5754,9.5668
vc,4.4475,20.9736
vc,-5.8958,22.4178
vc,12.1000,13.7000
vc,10.2990,7.6290
vc,10.6129,12.1946
vc,10.3100,7.6090
vc,3.9357,41.8542
vc,2.0333,45.3500
vc,8.3825,28.9753
vc,8.4262,28.9008
vc,8.3238,28.7933
vc,31.2089,16.5887
vc,9.9333,8.7333
vc,32.2077,65.9936
vc,7.8667,8.5167
vc,8.3833,8.3500
vc,8.1333,8.8000
vc,8.2936,30.1326
vc,15.9182,2.4022
vc,8.3446,28.9300
vc,15.9182,2.4022
vc,15.3859,1.4505
vc,15.9182,2.4022
vc,15.9182,2.4022
vc,7.7180,28.0070
vc,0.2667,37.9000
vc,7.7883,27.1531
vc,7.6987,27.8006
vc,36.3350,43.1189
vc,35.0113,37.0510
vc,-6.0500,26.9167
vc,36.3350,43.1189
vc,26.0179,63.0667
vc,26.0179,63.0667
vc,10.7563,13.2129
vc,12.8830,22.3912
vc,11.7500,32.8000
vc,7.5965,9.7056
vc,8.0667,8.7833
vc,4.9928,19.9736
vc,3.6019,32.0831
vc,33.9861,71.4569
vc,8.1833,9.7500
vc,36.3350,43.1189
